Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Log_Return,Year,Month,Quarter,Day_of_Week,Volatility_30d,MA_20,MA_50,MA_200,Month_Name,Price_Range,Gap_Up_Down,RSI_14,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,BB_Middle,BB_StdDev,BB_Upper,BB_Lower,BB_Width,Momentum_14,ROC_14,SMA_Cross,MACD_Signal,RSI_Signal
2011-06-16,486.2235274496748,487.41546329100674,471.9409682114024,473.1329040527344,2337520,0.0,0.0,-2.7950069112291698,0.028348106615014215,2011,6,2,Thursday,1.3076637277887473,476.8724304199219,476.452880859375,444.3040805053711,June,15.474495079604367,-0.5137162026689452,54.26880826417978,480.6240948368484,477.0841613903098,3.539933446538612,3.151120747681621,0.38881269885699066,476.8724304199219,8.504038662952578,493.88050774582706,459.86435309401674,0.0713317702637088,5.9039306640625,1.2636054269586694,1,1,0
2011-06-17,474.71527995284464,475.5372977536288,453.7538260328489,455.89105224609375,3788146,0.0,0.0,-3.6441878505915293,0.03712246965276499,2011,6,2,Friday,1.3638843568921912,475.6840072631836,475.44805419921875,444.863653717041,June,21.783471720779914,1.5823759001102644,41.38881720666261,476.8190113613477,475.51430145370125,1.3047099076464406,2.7818385796745853,-1.4771286720281447,475.6840072631836,9.67432356820205,495.0326543995877,456.3353601267795,0.08135084148708412,-14.358795166015625,-3.05343962258261,1,-1,0
2011-06-20,458.2748754638569,459.91891089153,434.84737061951625,439.4917907714844,5310408,0.0,0.0,-3.597188712920152,0.036634822067771446,2011,6,2,Monday,1.496107315023536,473.8481018066406,474.2622021484375,445.34509521484375,June,25.07154027201375,2.3838232177631653,33.16380057972829,471.07636203983026,472.8459673290926,-1.7696052892623584,1.8715498058871967,-3.6411550951495553,473.8481018066406,12.608366454044331,499.0648347147293,448.63136889855195,0.10643382472967529,-32.880889892578125,-6.96079414380063,-1,-1,0
2011-06-21,441.8345914728248,456.5075899301505,436.9846661208862,454.8841247558594,3425946,0.0,0.0,3.5023029570939945,-0.03442367726296578,2011,6,2,Tuesday,1.637344697402355,473.1216537475586,473.5691168212891,445.8737031555176,June,19.52292380926434,2.3428007013404226,38.19096682827435,468.58524861152705,471.5154604718161,-2.9302118602890346,0.9111974726519505,-3.841409332940985,473.1216537475586,13.278109631471375,499.67787301050134,446.5654344846158,0.1122595808185615,-24.938690185546932,-5.197479029543917,-1,-1,0
2011-06-22,458.6858822726191,459.0558002765897,443.88956348963137,445.3280944824219,3570834,0.0,0.0,-2.1007614364573213,0.02123141417806646,2011,6,2,Wednesday,1.678874476227235,472.35215759277344,472.7110369873047,446.38361434936525,June,15.166236786958336,3.8017575167597215,35.99784026633809,465.007224899357,469.57565558371283,-4.568430684355803,-0.18472815874960025,-4.383702525606203,472.35215759277344,14.430678161980374,501.2135139167342,443.4908012688127,0.12220270770454639,-31.371734619140625,-6.581024935181334,-1,-1,0
2011-06-23,444.629424620491,452.5207750151781,439.82059064111866,450.8767395019531,2428236,0.0,0.0,1.2459678803736995,-0.012382695801867882,2011,6,2,Thursday,1.6355812035162127,471.71415557861326,472.10762390136716,446.93509857177736,June,12.70018437405946,-0.6986698619308527,41.260326506727154,462.83330406898716,468.19055068876764,-5.357246619780483,-1.219231850955777,-4.138014768824706,471.71415557861326,15.102700721399515,501.9195570214123,441.50875413581423,0.12806654659641717,-19.434326171875,-4.132228133741844,-1,-1,0
2011-06-24,452.1097805599045,468.8583928851918,451.6987716684864,467.6253662109375,4151588,0.0,0.0,3.714679698820844,-0.036473478523137474,2011,6,2,Friday,1.7550970309343834,471.7339752197266,471.58037231445314,447.53361541748046,June,17.159621216705375,1.2330410579513682,46.87365015624674,463.570544398518,468.1486851718913,-4.57814077337332,-1.8910136354392857,-2.6871271379340347,471.7339752197266,15.09676384871909,501.92750291716476,441.5404475222884,0.12801082509850809,-7.68658447265625,-1.6171662550460653,1,-1,0
2011-06-27,461.1520448581354,474.592017540552,461.1520448581354,472.9068908691406,3125218,0.0,0.0,1.1294350220985905,-0.011231045260511795,2011,6,2,Monday,1.7651161609363424,471.8668273925781,471.3114251708984,448.1259991455078,June,13.439972682416567,-6.473321352802088,46.516321693956336,465.0069053939984,468.5011448531691,-3.4942394591706716,-2.211658800185563,-1.2825806589851085,471.8668273925781,15.09470697951422,502.05624135160656,441.67741343354965,0.1279573481604878,-8.507904052734375,-1.7672709984152157,1,-1,0
2011-06-28,476.77028292386535,477.5923006530445,466.7622271055062,474.3042297363281,2133332,0.0,0.0,0.2954786437176615,-0.0029504296359002635,2011,6,2,Tuesday,1.7584314428014187,471.9634048461914,471.45252197265626,448.7097100830078,June,10.83007354753829,3.863392054724727,45.28230102546834,466.43726298512604,468.93100299266234,-2.493740007536303,-2.268075041655711,-0.22566496588059204,471.9634048461914,15.104289902493246,502.17198465117787,441.7548250412049,0.12801238187029002,-11.261810302734375,-2.3193158858120344,1,-1,0
2011-06-29,474.5920816656458,484.53852976657015,474.5920816656458,480.8188781738281,2958704,0.0,0.0,1.3735168335145431,-0.013641695844918103,2011,6,2,Wednesday,1.7632083356234876,472.0132080078125,471.55980590820315,449.3348405456543,June,9.946448100924329,0.28785192931769643,47.2619088691195,468.6498191680033,469.8115863394154,-1.161767171412066,-2.0468134676069822,0.8850462961949161,472.0132080078125,15.13318307461454,502.2795741570416,441.7468418585834,0.12824372553883343,-6.78155517578125,-1.390801712212364,1,1,0
2011-06-30,480.7983983488608,489.9227790304594,479.6475529601897,486.7168884277344,5172916,0.0,0.0,1.2266594598588032,-0.01219196957060314,2011,6,2,Thursday,1.7702293533216262,472.5140609741211,471.3441729736328,449.9791906738281,June,10.275226070269696,-0.02047982496731038,49.20077696931171,471.429368284885,471.06383093855015,0.365537346334861,-1.5643433048186137,1.9298806511534747,472.5140609741211,15.458719386199267,503.43149974651965,441.59662220172254,0.13086357137673352,-2.055023193359375,-0.420446254070439,1,1,0
2011-07-01,492.3885830616308,492.3885830616308,484.8671013317149,489.8814392089844,1920840,0.0,0.0,0.6501830646297391,-0.006480784919996967,2011,7,3,Friday,1.7673329606487005,473.4925796508789,471.40900329589846,450.6076365661621,July,7.521481729915934,5.671694633896436,52.7070785202313,474.26814842705414,472.45772784747123,1.8104205795829102,-0.8893905279383091,2.6998111075212194,473.4925796508789,15.924312359950576,505.34120437078,441.64395493097777,0.13452639423994406,6.822662353515568,1.4123876183201878,1,1,0
2011-07-04,490.3336371106943,493.21069952458777,484.990521199178,487.333251953125,1603734,0.0,0.0,-0.5201640747961256,0.005215216378695916,2011,7,3,Monday,1.7645798866339695,474.0936447143555,471.37592224121096,451.1837840270996,July,8.22017832540979,0.4521979017099511,49.09952132778421,476.27816435414195,473.55961852196407,2.718545832177881,-0.16780325591507106,2.886349088092952,474.0936447143555,16.220713322657705,506.5350713596709,441.6522180690401,0.13685661896970408,-2.198791503906307,-0.44916191560794294,1,1,0
2011-07-05,489.0184787060596,489.5116693872752,482.2779217548255,484.7644958496094,2061136,0.0,0.0,-0.5271046236267729,0.005284987211074698,2011,7,3,Tuesday,1.7454023035036799,474.26112976074216,471.36372009277346,451.7865428161621,July,7.233747632449706,1.685226752934625,49.1905952129635,477.5837538149831,474.389609435123,3.194144379860063,0.5045862712399558,2.6895581086201075,474.26112976074216,16.317291558014027,506.89571287677023,441.6265466447141,0.13762284559348872,-1.972747802734375,-0.4053003604021388,1,1,0
2011-07-06,484.2711860175832,490.2924758102287,481.5790579340108,486.1412963867188,1490178,0.0,0.0,0.28401430981375153,-0.0028361175120877043,2011,7,3,Wednesday,1.705186543432852,474.289892578125,471.4476379394531,452.3587643432617,July,8.713417876217932,-0.4933098320261706,55.93250627475423,478.90029882601937,475.26010476487085,3.64019406114852,1.1317078292216687,2.5084862319268515,474.289892578125,16.33876064465353,506.967413867432,441.61237128881794,0.13779556259012793,13.008392333984432,2.749416120197501,1,1,0
2011-07-07,486.2645489527976,493.2106083886668,486.2645489527976,491.5254821777344,2602634,0.0,0.0,1.1075351612862105,-0.01101446902444456,2011,7,3,Thursday,1.711590333393856,474.48614501953125,471.818447265625,452.9610595703125,July,6.946059435869188,0.1232525660788042,68.22194250408629,480.8426347262832,476.4649475361941,4.377687190089148,1.7809037013951645,2.5967834886939833,474.48614501953125,16.529513702312755,507.54517242415676,441.42711761490574,0.13934665006188834,35.634429931640625,7.816435474238004,1,1,0
2011-07-08,491.5667128595625,495.2657934747265,480.57222325338086,481.55865478515625,3412060,0.0,0.0,-2.0277336077103247,0.020485743365487034,2011,7,3,Friday,1.7555663160613264,474.1254821777344,471.9327673339844,453.4287107849121,July,14.693570221345624,0.04123068182809675,73.02599423167062,480.95279165841754,476.84225918426534,4.110532474152194,2.2468294559465702,1.8637030182056238,474.1254821777344,16.278185846717882,506.6818538711702,441.5691104842986,0.13733230090860815,42.066864013671875,9.571706433885296,1,1,-1
2011-07-11,480.8804528880792,484.0863426427953,471.2628337959198,475.39349365234375,1822504,0.0,0.0,-1.2802513404235327,0.012885171827199714,2011,7,3,Monday,1.7706561918905805,473.7422180175781,471.9825720214844,453.9035679626465,July,12.823508846875484,-0.6782018970770309,62.48754591890772,480.0975150420985,476.7349432189378,3.3625718231606925,2.469977929389395,0.8925938937712976,473.7422180175781,16.14648996517874,506.0351979479356,441.44923808722064,0.13633144229995253,20.509368896484375,4.508701838625817,1,1,0
2011-07-12,466.7826565617406,472.1669117771194,457.0828592803996,470.7489013671875,4079404,0.0,0.0,-0.9769995482001415,0.009818035041466345,2011,7,3,Tuesday,1.77871744722646,472.8030609130859,472.1027722167969,454.3631344604492,July,15.084052496719835,-8.610837090603127,66.46257806981728,478.65926678441986,476.2915327114008,2.367734073019051,2.4495291581153262,-0.08179508509627542,472.8030609130859,15.720376755796384,504.2438144246787,441.3623074014931,0.13299725027529996,25.420806884765625,5.708332171207542,1,-1,0
2011-07-13,472.660274844901,480.0584356685603,464.8511050865939,472.2698364257813,3952600,0.0,0.0,0.3230883925966932,-0.00322567583530453,2011,7,3,Wednesday,1.7550457842764644,472.07969055175784,472.2648211669922,454.8290852355957,July,15.207330581966403,1.9113734777134823,64.61673575991665,477.67627749847543,475.9936292828364,1.6826482156390057,2.296152969620062,-0.6135047539810565,472.07969055175784,15.37450426704336,502.82869908584456,441.3306820176711,0.1302704147181077,21.393096923828182,4.744777241660203,-1,-1,0
2011-07-14,472.6602940138072,476.1949609607296,459.9601073837336,461.8507385253906,6937844,0.0,0.0,-2.206174753662904,0.022308747481035403,2011,7,3,Thursday,1.7962632332228496,471.5155822753906,472.39851318359376,455.2517872619629,July,16.234853576995988,0.3904575880258676,45.680946570307796,475.24157919492393,474.94600774524787,0.29557144967606064,1.896036665631262,-1.6004652159552013,471.5155822753906,15.539914796249386,502.59541186788937,440.43575268289186,0.13182949094711552,-5.774627685546875,-1.2348833281516258,-1,-1,0
2011-07-15,480.0583990400111,484.1273972169562,469.0022495071754,471.0367736816406,7279700,0.0,0.0,1.988961885300733,-0.019694404629541067,2011,7,3,Friday,1.8190423710351131,472.27286834716796,472.438740234375,455.7365888977051,July,15.125147709780776,18.2076605146205,48.67845817820457,474.5946860390342,474.6564348516473,-0.06174881261313203,1.5044795699823834,-1.5662283825955154,472.27286834716796,15.101278720276442,502.47542578772084,442.0703109066151,0.12790299619054538,-1.8701171875,-0.3954514564300293,-1,-1,0
2011-07-18,471.83830613004415,473.4823420399049,461.2753954779864,462.4056701660156,3125208,0.0,0.0,-1.8323629911448314,0.018493586973122117,2011,7,3,Monday,1.8385583274831712,473.4185623168945,472.4157525634766,456.17681076049803,July,12.206946561918471,0.8015324484035204,42.37163182732418,472.7194528278005,473.74897080085975,-1.029517973059228,0.9976800613740612,-2.0271980344332894,473.4185623168945,13.237574154138104,499.89371062517074,446.9434140086183,0.1118466845858673,-11.8985595703125,-2.5086345059429638,1,-1,0
2011-07-19,460.9874749671416,471.8997790291471,460.4326231035764,468.5706176757813,2195292,0.0,0.0,1.3332335452444388,-0.013244241998658488,2011,7,3,Tuesday,1.8398359275053047,474.10288696289064,472.4805462646484,456.63443405151367,July,11.467155925570694,-1.4181951988740025,42.11206325584765,472.08117049672063,473.365389087891,-1.2842185911703723,0.5413003308651745,-1.8255189220355468,474.10288696289064,12.565711924784653,499.23431081245997,448.9714631133213,0.10601675096543522,-12.248260498046818,-2.5473751248216936,1,-1,0
2011-07-20,472.6602789362544,473.40011509382,462.3850554811184,465.4470520019531,2807746,0.0,0.0,-0.6666157791373695,0.006688475860364405,2011,7,3,Wednesday,1.8341813377349596,475.1088348388672,472.4800152587891,457.00596893310546,July,11.015059612701577,4.089661260473065,35.79449104178764,471.06053688214104,472.7788456000437,-1.718308717902687,0.08937852111160222,-1.8076872390142893,475.1088348388672,10.825752389922002,496.7603396187112,453.4573300590232,0.09114334734350749,-21.26983642578125,-4.370063363630194,1,-1,0
2011-07-21,465.2622503651072,465.4677548926536,460.3507122255492,461.3782348632813,1850624,0.0,0.0,-0.8741740056513958,0.00878017321182157,2011,7,3,Thursday,1.8361587523218343,475.63390960693357,472.63079528808595,457.3689553833008,July,5.117042667104386,-0.18480163684591844,31.190724661964268,469.5709519561626,471.9343559158391,-2.363403959676475,-0.40117797504601327,-1.9622259846304617,475.63390960693357,9.79409661716582,495.2221028412652,456.04571637260193,0.0823666809228107,-28.503204345703068,-5.818388300591149,1,-1,0
2011-07-22,463.10439605111054,469.0845971383641,463.0016437999344,465.8376159667969,2090442,0.0,0.0,0.9665347791789625,-0.009618937128322453,2011,7,3,Friday,1.8464828943502034,475.5445220947266,472.7454364013672,457.76552642822264,July,6.082953338429661,1.7261611878292342,36.164019760943674,468.9965925731833,471.48274554924336,-2.4861529760600547,-0.8181729752488216,-1.667980000811233,475.5445220947266,9.878826484730016,495.3021750641866,455.78686912526655,0.08309486094984132,-21.495635986328125,-4.410869954015717,1,-1,0
2011-07-25,466.4952315850154,470.1943127165265,461.6247847962589,468.5091857910156,4740714,0.0,0.0,0.5734980887436958,-0.005718598489862166,2011,7,3,Monday,1.8405132887587172,475.3246368408203,472.8808526611328,458.1563375854492,July,8.569527920267603,0.6576156182185287,39.550862093994276,468.92160691438824,471.2624818634487,-2.340874949060492,-1.1227133700111556,-1.2181615790493363,475.3246368408203,9.988954187709652,495.3025452162396,455.346728465401,0.0840600584400578,-16.25531005859375,-3.3532385720831948,1,-1,0
2011-07-26,468.4679207655308,473.4616382989989,463.3097394809604,470.4613037109375,3968722,0.0,0.0,0.4166658795869749,-0.004158002310525603,2011,7,3,Tuesday,1.8234937201434593,475.13249053955076,472.96876403808596,458.5789761352539,July,10.15189881803849,-0.04126502548484723,39.99468774122286,469.1584833446266,471.2031353336331,-2.0446519890065247,-1.3071010938102294,-0.7375508951962952,475.13249053955076,10.046411467129548,495.2253134738099,455.03966760529164,0.08457776866171421,-15.679992675781307,-3.225398210833763,1,-1,0
2011-07-27,472.2286775527841,474.5714584949537,467.7898113294931,471.4888916015625,2024290,0.0,0.0,0.218421341461994,-0.0021818314882926623,2011,7,3,Wednesday,1.822401691456507,474.6659912109375,472.9682305908203,459.0193618774414,July,6.781647165460583,1.76737384184662,36.46208135712606,469.5170076918475,471.22430246459083,-1.707294772743353,-1.3871398295968542,-0.3201549431464987,474.6659912109375,9.984898229437578,494.63578766981266,454.6961947520623,0.08414252054557149,-20.036590576171875,-4.076409322136976,1,-1,0
2011-07-28,469.7786967077815,471.7979309911802,461.660611280825,465.472412109375,4093814,1.5,0.0,-1.2760596483515463,0.0128427122064988,2011,7,3,Thursday,1.7648474708775317,473.60376739501953,472.76736022949217,459.43312255859377,July,10.1373197103552,-1.710194893781022,38.518256163077844,468.89476221762095,470.7982365123526,-1.9034742947316659,-1.4904067226238167,-0.41306757210784917,473.60376739501953,9.762972596976892,493.1297125889733,454.07782220106577,0.0824568828975033,-16.08624267578125,-3.3404534454806956,1,-1,0
2011-07-29,466.89410360129966,470.6028828885121,462.21693089424497,468.5424499511719,1719138,0.0,0.0,0.6595531253687836,-0.0065738759042994555,2011,7,3,Friday,1.6316044239434335,472.5368179321289,472.5450189208984,459.84230209350585,July,8.385951994267145,1.421691491924662,44.88394150836159,468.84056033047494,470.63114121152444,-1.7905808810494932,-1.5504415543089523,-0.24013932674054095,472.5368179321289,9.028853619935191,490.5945251719993,454.4791106922585,0.07642878419037419,-6.851043701171875,-1.4411311455983178,-1,-1,0
2011-08-01,470.76765674508187,473.8583056860245,463.6385397332285,467.82122802734375,1982346,0.0,0.0,-0.15392883268171564,0.0015404742482331279,2011,8,3,Monday,1.4759384479548565,471.5612167358398,472.37724548339844,460.16215103149415,August,10.219765952795967,2.22520679390999,47.677662430971864,468.6837399761471,470.4229994941777,-1.7392595180306216,-1.588205147053286,-0.15105437097733554,471.5612167358398,8.37650263234048,488.3142220005208,454.80821147115887,0.07105336346634157,-2.92767333984375,-0.6219182522446576,-1,-1,0
2011-08-02,465.8638971646845,467.3062002518817,462.4641827448627,465.92572021484375,2025292,0.0,0.0,-0.4051778112961535,0.004060008806051148,2011,8,3,Tuesday,1.3425828181389043,470.61927795410156,472.3074981689453,460.4863522338867,August,4.842017507019023,-1.957330862659262,44.99734326208908,468.2594292436389,470.0898676957085,-1.8304384520695862,-1.6366518080565462,-0.19378664401304002,470.61927795410156,7.856734955148999,486.33274786439955,454.9058080438036,0.06677784207484372,-6.344116210937557,-1.3433244559828195,-1,-1,0
2011-08-03,461.5369481068959,463.8858213820972,451.379004322229,457.560302734375,3064246,0.0,0.0,-1.7954401565578704,0.01811753745476929,2011,8,3,Wednesday,1.3264742932908984,469.1902282714844,472.2443438720703,460.84143478393554,August,12.50681705986824,-4.38877210794783,46.5035283303514,466.6134097806753,469.16175177264677,-2.5483419919714834,-1.8189898448395336,-0.7293521471319497,469.1902282714844,7.474861437240322,484.13995114596503,454.24050539700374,0.06372563610097345,-4.290435791015625,-0.9289658829418013,-1,-1,0
2011-08-04,457.4368046382662,461.33100334814753,449.62773246109856,451.5851440429688,3049294,0.0,0.0,-1.3058734893955481,0.013144749823870903,2011,8,3,Thursday,1.3321844743074178,467.1932113647461,472.00331115722656,461.1036953735352,August,11.703270887048973,-0.12349809610878992,33.272570670056666,464.30136889795125,467.85978082970763,-3.558411931756382,-2.1668742622229034,-1.3915376695334785,467.1932113647461,6.460044849662698,480.1133010640715,454.2731216654207,0.055309406836558,-19.451629638671818,-4.129535256162098,-1,-1,0
2011-08-05,442.230757174728,442.58102073378114,423.6250366055186,435.9670104980469,5269388,0.0,0.0,-3.4585135828639757,0.035197358970028556,2011,8,3,Friday,1.2880318515255373,464.91362915039065,471.37807189941407,461.31532165527346,August,18.95598412826257,-9.354386868240795,29.703145660764946,459.9422368364275,465.49735339773275,-5.555116561305226,-2.8445227220393683,-2.710593839265858,464.91362915039065,8.759028918164972,482.4316869867206,447.3955713140607,0.07536048305722261,-26.43865966796875,-5.7176331030881595,-1,-1,1
2011-08-08,416.70188941913386,425.829590644542,410.6854112029996,414.2911682128906,6549306,0.0,0.0,-4.971899653690281,0.05099754500666068,2011,8,3,Monday,1.5263824411535227,461.85851287841797,470.2588983154297,461.4277210998535,August,15.144179441542406,-19.265121078913012,16.34493738549871,452.91899550972954,461.7043026433,-8.785307133570484,-4.032679604345591,-4.752627529224893,461.85851287841797,13.999666249555164,489.8578453775283,433.85918037930765,0.1212463631972981,-54.27944946289068,-11.584048895794897,-1,-1,1
2011-08-09,397.6635380665988,405.9876917694346,390.5344454715098,397.58111572265625,8159270,0.0,0.0,-4.033407847508741,0.041170053497303336,2011,8,3,Tuesday,1.654776388879663,458.2001235961914,468.76306701660155,461.40989425659177,August,15.453246297924807,-16.627630146291835,13.988187098176198,444.4054755424875,456.9544369454745,-12.548961402987004,-5.7359359640738745,-6.8130254389131295,458.2001235961914,19.87949350952785,497.95911061524714,418.4411365771357,0.17354420032455095,-67.86593627929688,-14.580806987045236,-1,-1,1
2011-08-10,411.6744933455521,417.03161888458334,401.2899065010763,405.5137939453125,5949080,0.0,0.0,1.9952351630780019,-0.019755912117572067,2011,8,3,Wednesday,1.6836360722584205,454.862321472168,467.2768865966797,461.32190536499024,August,15.741712383507036,14.093377622895844,21.52423020970349,438.42213991215294,453.14401894546256,-14.72187903330962,-7.533124577921024,-7.188754455388596,454.862321472168,22.78476526368477,500.4318519995375,409.29279094479847,0.2003662575518813,-55.86444091796881,-12.108165642994173,-1,-1,1
2011-08-11,403.8448393771251,405.2459437785285,396.8393676736444,403.1648864746094,2900464,0.0,0.0,-0.5792423108102462,0.005809264256361036,2011,8,3,Thursday,1.6497824999341182,451.9280288696289,465.80618774414063,461.1677690124512,August,8.406576104884095,-1.6689545681874165,17.351394043297887,432.9979470756077,449.4418609846586,-16.443913909050877,-9.315282444146995,-7.128631464903883,451.9280288696289,25.45930745448078,502.8466437785905,401.00941396066736,0.22533948618464839,-62.6727294921875,-13.453771731618724,-1,-1,1
2011-08-12,408.1923421317292,408.7486740858144,386.3311548780502,390.3078002929688,4169084,0.0,0.0,-3.1890391780064586,0.03240996648361276,2011,8,3,Friday,1.6966981753378656,447.89158020019534,464.20612243652346,460.9581930541992,August,22.4175192077642,5.0274556571198445,13.170310346363976,426.43023218597097,445.06156019268155,-18.63132800671059,-11.178491556659715,-7.452836450050874,447.89158020019534,28.489518358330777,504.8706169168569,390.9125434835338,0.25443227439637717,-78.20138549804682,-16.69153729953323,-1,-1,1
2011-08-16,398.4876973032315,403.1648696255564,393.9753445112749,401.20745849609375,2983568,0.0,0.0,2.7925801623599478,-0.027542987019109007,2011,8,3,Tuesday,1.815191697089844,444.83166961669923,462.7240325927734,460.83240295410155,August,9.18952511428148,8.17989701026272,19.919391269676282,422.54980546445137,441.81310821515655,-19.26330275070518,-12.79545379546881,-6.46784895523637,444.83166961669923,30.090117127049233,505.0119038707977,384.65143536260075,0.2705753136055009,-69.25384521484375,-14.720412639377233,-1,-1,1
2011-08-17,401.5783704907754,415.96020213191184,399.7239808887143,412.0453796386719,4557892,0.0,0.0,2.7013259382573596,-0.02665484165428853,2011,8,3,Wednesday,1.9144871590586336,442.0054077148437,461.3366442871094,460.75124298095704,August,16.23622124319752,0.3709119946816486,26.208149332859065,420.93373995279296,439.6080912835651,-18.67435133077214,-13.971233302529477,-4.703118028242663,442.0054077148437,30.39610073199764,502.797609178839,381.21320625084843,0.27507446923914064,-59.443511962890625,-12.60761664203196,-1,-1,1
2011-08-18,414.5180206202653,415.9191003059194,394.7790576757665,396.5716247558594,3619896,0.0,0.0,-3.755352115920252,0.0382768207654623,2011,8,3,Thursday,1.9961194903505262,438.56163635253904,459.5567559814453,460.59271423339845,August,21.14004263015289,2.472640981593429,24.36371456750892,417.1857222301878,436.4202048741054,-19.2344826439176,-15.023883170807103,-4.2105994731104985,438.56163635253904,31.482712530805447,501.52706141414995,375.5962112909281,0.2871451574528328,-68.90078735351562,-14.802335339548666,-1,-1,1
2011-08-19,388.5976421881933,390.2253891980204,372.93835225908265,382.8078308105469,5443614,0.0,0.0,-3.4706956035459924,0.035323551240198765,2011,8,3,Friday,2.031259424043355,434.6331161499023,457.4609039306641,460.3602722167969,August,17.287036938937774,-7.9739825676660985,20.45164922035363,411.8968158579354,432.4489179064344,-20.552102048499023,-16.12952694634549,-4.422575102153534,434.6331161499023,33.33347205280913,501.3000602555206,367.96617204428406,0.3067734216673229,-85.734619140625,-18.298154019888624,-1,-1,1
2011-08-22,382.8283926469007,383.2404791836573,371.702056154472,378.3160400390625,3528922,0.0,0.0,-1.1733800643454861,0.011803184977589146,2011,8,3,Monday,2.0195483567666788,430.2570373535156,455.2517864990234,460.11342025756835,August,11.53842302918531,0.020561836353806484,19.933566737524416,406.73054265503185,428.4390751014439,-21.70853244641205,-17.2453280463588,-4.46320440005325,430.2570373535156,34.73673753961102,499.73051243273767,360.78356227429356,0.32293940155656303,-89.50518798828125,-19.13234856094426,-1,-1,1
2011-08-23,379.4699209231162,407.1415451072573,379.2638776310579,404.5041809082031,4874670,0.0,0.0,6.922291972192518,-0.0669321413808978,2011,8,3,Tuesday,2.457433656908978,427.056787109375,453.6806945800781,459.99068328857425,August,27.877667476199406,1.1538808840537058,32.262293648761045,406.38802546321205,426.66611997601865,-20.278094512806604,-17.85188133964836,-2.426213173158242,427.056787109375,33.966956455019414,494.99070001941385,359.1228741993362,0.3181493185946722,-61.421539306640625,-13.182689137298198,-1,-1,0
2011-08-24,403.0206733929195,403.0206733929195,393.542682096358,396.6745300292969,3194790,0.0,0.0,-1.9356167991457895,0.019545951591493953,2011,8,3,Wednesday,2.469946065876593,423.367448425293,451.82354431152345,459.79548141479495,August,9.47799129656147,-1.483507515283634,32.36243734574573,404.893641550302,424.4445207207059,-19.550879170403903,-18.191680905799473,-1.35919826460443,423.367448425293,32.99779384242296,489.3630361101389,357.37186074044706,0.31176505388080844,-60.885772705078125,-13.306611684017488,-1,-1,0
2011-08-25,399.6003295332836,400.9602101076117,386.5371809670502,391.6470642089844,4445488,0.0,0.0,-1.2674032335630914,0.01275503301470956,2011,8,3,Thursday,2.467856390134579,419.37535705566404,449.92174072265624,459.5771797180176,August,14.423029140561539,2.9257995039867524,32.54110777883676,402.85570657471465,422.01507949761543,-19.159372922900786,-18.385219309219735,-0.774153613681051,419.37535705566404,31.67267391223768,482.7207048801394,356.03000923118867,0.30209380097680605,-59.93807983398443,-13.27281922903143,-1,-1,0
2011-08-26,391.93561196922025,399.5180165682019,387.3614601073851,390.8435974121094,3584910,0.0,0.0,-0.20515072633003895,0.0020536144868089088,2011,8,3,Friday,2.449719930016074,415.64391632080077,448.27595458984376,459.3080973815918,August,12.15655646081683,0.2885477602358719,35.61484548599624,401.0076897804677,419.70608082461496,-18.698391044147286,-18.447853656205247,-0.25053738794203895,415.64391632080077,30.323394656900486,476.29070563460175,354.9971270069998,0.29182089251123694,-45.1234130859375,-10.350189807799614,-1,-1,0
2011-08-29,397.292734331042,421.9767350452789,397.292734331042,420.1635437011719,5590444,0.0,0.0,7.50170822374947,-0.07233655190685763,2011,8,3,Monday,2.8231746450859307,413.22497100830077,447.5614044189453,459.18316818237304,August,24.684000714236845,6.449136918932652,51.78508678023133,403.95474422980675,419.7399669636192,-15.785222733812475,-17.915327471726695,2.1301047379142197,413.22497100830077,27.69742839075714,468.6198277898151,357.83011422678646,0.2681099191384615,5.87237548828125,1.4174512851945709,-1,1,0
2011-08-30,424.4491981289891,432.8145762329473,422.0385015789645,429.55908203125,5966682,0.0,0.0,2.2361621970611534,-0.02211526674040141,2011,8,3,Tuesday,2.8467486584032495,411.3118637084961,447.3627502441406,459.16135559082034,August,10.77607465398279,4.285654427817235,60.173063256532835,407.8938731223365,420.46730882048075,-12.573435698144237,-16.846949117010205,4.273513418865967,411.3118637084961,24.908945298057287,461.1297543046107,361.4939731123815,0.24223901614188006,31.97796630859375,8.043130079372496,-1,1,0
2011-09-02,442.1689126342717,442.89006416932295,417.0316305553429,421.1936950683594,4413506,0.0,0.0,-1.9474357108999585,0.01966648081571196,2011,9,3,Friday,2.848566709818152,409.07526245117185,446.68894165039063,459.11574981689455,September,25.858433613980083,12.609830603021692,54.97450873968088,409.9399995755708,420.5211152092125,-10.581115633641673,-15.593782420336499,5.012666786694826,409.07526245117185,21.525486883929453,452.1262362190308,366.02428868331293,0.21047947759000746,15.679901123046875,3.8666751556080126,-1,1,0
